drone_id,missile_id,generation,proximity_best,duration_best_s,final_coarse_full_s
FY1,M2,69,,0.0,
FY1,M2,70,,0.0,
FY1,M2,71,,0.0,
FY1,M2,72,,0.0,
FY1,M2,73,,0.0,
FY1,M2,74,,0.0,
FY1,M2,75,,0.0,
FY1,M2,76,,0.0,
FY1,M2,77,,0.0,
FY1,M2,78,,0.0,
FY1,M2,79,,0.0,
FY1,M2,80,,0.0,
FY1,M2,81,,0.0,
FY1,M2,82,,0.0,
FY1,M2,83,,0.0,
FY1,M2,84,,0.0,
FY1,M2,85,,0.0,
FY1,M2,86,,0.0,
FY1,M2,87,,0.0,
FY1,M2,88,,0.0,
FY1,M2,89,,0.0,
FY1,M2,90,,0.0,0.0
FY1,M3,0,-528.0404808947815,0.0,
FY1,M3,1,-521.2980331468071,0.0,
FY1,M3,2,-467.5280005283311,0.0,
FY1,M3,3,-467.5280005283311,0.0,
FY1,M3,4,-434.4143769023253,0.0,
FY1,M3,5,-434.4143769023253,0.0,
FY1,M3,6,-432.7203093455034,0.0,
FY1,M3,7,-432.7203093455034,0.0,
FY1,M3,8,-426.24744681963176,0.0,
FY1,M3,9,-426.24744681963176,0.0,
FY1,M3,10,-426.24744681963176,0.0,
FY1,M3,11,-426.24744681963176,0.0,
FY1,M3,12,-423.8537480524374,0.0,
FY1,M3,13,-423.8537480524374,0.0,
FY1,M3,14,-423.8537480524374,0.0,
FY1,M3,15,-423.0736854457825,0.0,
FY1,M3,16,-423.0736854457825,0.0,
FY1,M3,17,-423.0736854457825,0.0,
FY1,M3,18,-423.0736854457825,0.0,
FY1,M3,19,-423.0736854457825,0.0,
FY1,M3,20,-422.9184489842259,0.0,
FY1,M3,21,-422.7352020091128,0.0,
FY1,M3,22,-422.7352020091128,0.0,
FY1,M3,23,-422.7352020091128,0.0,
FY1,M3,24,-422.7352020091128,0.0,
FY1,M3,25,-422.7352020091128,0.0,
FY1,M3,26,-422.70060589886634,0.0,
FY1,M3,27,-422.70060589886634,0.0,
FY1,M3,28,-422.6843335682659,0.0,
FY1,M3,29,-422.6843335682659,0.0,
FY1,M3,30,-422.6821191604898,0.0,
FY1,M3,31,-422.68015548070633,0.0,
FY1,M3,32,-422.68015548070633,0.0,
FY1,M3,33,-422.68015548070633,0.0,
FY1,M3,34,-422.68015548070633,0.0,
FY1,M3,35,-422.68015548070633,0.0,
FY1,M3,36,-422.6801152838258,0.0,
FY1,M3,37,-422.6801152838258,0.0,
FY1,M3,38,-422.6801152838258,0.0,
FY1,M3,39,-422.6801152838258,0.0,
FY1,M3,40,-422.6801152838258,0.0,
FY1,M3,41,-422.68005562816023,0.0,
FY1,M3,42,-422.68005562816023,0.0,
FY1,M3,43,-422.68005562816023,0.0,
FY1,M3,44,-422.68005562816023,0.0,
FY1,M3,45,-422.68005456695676,0.0,
FY1,M3,46,-422.68005456695676,0.0,
FY1,M3,47,-422.6800545427045,0.0,
