heading_error_deg,speed_error_mps,release_delay_s,fuse_error_s,effective_duration_s
0.0595228377044899,0.4382706410790652,0.09415857207981333,0.06186282320565317,3.5455078544992884
0.09001691984748378,1.6686302507795965,0.0010346577753894525,-0.09953048225960145,4.580035222141049
-0.34620804417623546,-1.3065212363602574,0.057273216680390426,-0.02971002138308639,4.587436524939504
0.01419897496355081,-2.4873372785797248,0.07829611372499044,-0.028138075706615515,4.39148828321985
0.4791827552102223,-0.8778348304453434,0.11904644357952161,0.058883932906217074,3.2711611708199317
0.8515783363424116,-3.4985333977652497,0.09724909361031125,-0.02005584734018463,3.949516672733779
-0.10763286132744086,1.3856038399250887,0.06352497469784844,0.08941842404194543,3.592618708515463
0.26777758498483334,2.2825221302814978,0.0008289277565686296,-0.019098154320163936,4.583863816449884
0.21417489344860413,-0.20308906406606841,0.056451937840149735,0.010073929507517442,4.107604805503259
0.24548593496685608,-0.5366586981235201,0.011661380554301866,-0.008973999201381767,4.521361406675333
0.22778030769941093,-1.0749340936820067,0.018761702787250686,-0.033101838943343585,4.582998030000011
-0.8203760662794939,-0.12962329616407042,0.03791822144508233,0.019411317264150314,4.485414508463217
-0.534786536233448,1.887985730633736,0.016844679821791206,0.01882124194305075,4.51843112508706
0.3646018007857659,1.5089545806370737,0.1396763005709847,0.04250219597728936,3.27854180738441
-0.2080398888377837,-0.025888125172703225,0.030026271069500524,-0.009667517647525324,4.5435996397961915
0.03696960447849971,3.0341966484687033,0.015567804999612384,0.03555103080619185,4.224991804885601
-0.08186303235740515,1.5681925254685818,0.07853611939902604,-0.022991879871475093,4.3083874294426945
-0.6542746772410984,1.357813054759239,0.011151539607324287,-0.10060122853292562,4.568331642743786
0.23142767791040839,0.7552603103605371,0.06757182996257358,-0.008624189800464688,4.163050611843012
-0.14297058360560083,-0.1380282742542221,0.03367201669529831,-0.001441306997317915,4.446362699148411
0.0010007558063667831,0.561632013083334,0.0005350065492610029,-0.001229735314708014,4.587935823963183
-0.20093806664798597,1.5294902705303346,0.12291713278845097,0.05355042537711472,3.534741447782103
-0.1145597205619696,-3.646014042218979,0.06499565393971872,-0.077170278070532,4.5838876331763325
-0.1863281842932531,-2.0783248784609194,0.06362895655254686,0.027593048515148023,4.1377762390046025
0.14546651431351948,0.8475133581016411,0.019170601799345148,0.04150543175014718,4.122979351234187
-0.44850653228170184,-2.8425717996052353,0.056124555226247645,-0.00855825202228024,4.542826360538511
0.17853606671301395,-0.0879993476499967,0.08316778628981104,0.02518769735777513,3.8408951558986604
0.13770938160392013,1.9360017404901546,0.12206096178348753,0.02801773800194478,3.592043233883942
0.021824769736918825,-2.142529934292775,0.015951661257250123,-0.07272872617946506,4.582359525413342
-0.7698228584924175,3.2502133268941122,0.07357360776889302,-0.006856532309710589,4.448352547963414
0.614712267172665,-2.09266297551653,0.036292943853543015,0.05391127991631342,3.826509080353632
-0.835730114284824,-0.42554276590627954,0.09381132172685036,-0.0032952015071579365,4.344262560922314
-0.33395663328633796,-1.1967364532569718,0.028104311350199387,-0.06068917826553413,4.582221894141596
0.7352589051984509,-1.8679672095288964,0.09254837776387953,-0.08540248766367886,4.450896475084385
-0.9599885482762234,-2.951802756382068,0.07430280264062165,0.055090178157057794,4.168239819005024
-0.49378034105302276,-0.2060250134792334,0.08470043580966845,-0.09415650320463267,4.583899850840818
-0.26302411797823744,0.6299086459603334,0.031695520248939756,0.0011538078664822913,4.473470133816237
0.9676417835461857,0.5906870522275504,0.04777406367292713,-0.025613072003779654,4.153355374620278
0.25518310339320527,0.2683104432667922,0.1109408162837732,0.017914142672698197,3.689119367142302
0.2970004027430375,1.4219255272842335,0.02455590033451117,0.029976102008039043,4.122754772188164
0.32674157405898746,0.3826639476617159,0.11208633149464405,-0.033474051459222325,4.032626769755908
-0.3393178102229239,-0.9634523695288364,0.16826888719213198,-0.0480670306545653,4.07476880963033
0.20867295062273097,0.06382364985759995,0.008482913055533243,-0.06327432169120777,4.581728004515723
-0.16210769533621777,1.643597422799247,0.03092481071480076,0.05448874817828531,4.062260083648114
-0.5172055238491484,2.3762964425062068,0.0311011461919619,0.004223055507404251,4.5340292562174
-0.6667012957263857,-0.6133355589567538,0.058878066984967434,-0.020509730810043647,4.58065544350963
0.09775981196856093,-1.7172468149135867,0.15125092842651036,0.06877811078128553,3.192373057504472
-0.16820088080456366,0.6622746069989307,0.01571012656684341,0.01568374142754454,4.4340973697463015
-0.2212633328670068,0.8666880403946775,0.01728984584507339,0.007870281452551751,4.497210393285122
0.07479353090641487,0.28087425275932276,0.15346210888643946,0.011230361607534024,3.546400023065318
0.5139332443183892,-1.4900854836037298,0.0494071140478472,-0.028806706930400317,4.373567006130478
-0.04637002630778674,-1.1635870488273972,0.009338815914134314,0.02236133585269612,4.420336539443452
-0.8967931187494231,0.05943864769893481,0.06971672421833827,0.004839354765472278,4.4287720481333706
-0.15554756666833527,-2.0115968120583254,0.14462325607382184,0.08114203673438723,3.2604731873012014
0.36390446708833735,0.29072958121172193,0.034636752910030995,-0.0026163833528099903,4.277684605351166
-0.38160444281372796,-0.32375216664138257,0.15640865606698298,-0.03728554494885186,4.063457032670378
0.2094765866353323,0.07082791707311957,0.015815041984714596,-0.055415945732749466,4.582059817677069
0.5771878335560644,-1.2501646365492327,0.004432876972279626,0.005921633052108034,4.371361613182747
0.4411248417229058,-0.7208998786894321,0.013527995953215728,-0.019348784994486348,4.528723362890984
0.5669536743523799,-2.126112794814331,0.08993922386651565,0.030770443823489105,3.6788492669041046
0.7317144553646541,-1.3529657365449714,0.06495544905721844,0.009421840920160442,3.908112553356454
0.7153494175423384,0.8223324730735766,0.04573977041571266,-0.02503110216818425,4.252268387854054
-0.2544676603248852,0.3415870390539614,0.14153565793605066,0.011377378520381119,3.7485694812433703
0.359903941671257,-1.505269824312435,0.142655764734593,-0.03937691423235998,3.9225554626742536
0.3014041432619592,0.15885872105732857,0.05275811702674868,0.012862218669652368,4.07241279786683
-0.32594455894432434,-0.7447537838669884,0.0342070501281188,-0.014374925470360976,4.586780208343332
0.5911210866703291,-1.3053497823667035,0.0017880721730245742,-0.0616446843642042,4.572526304090573
-0.43702757063124686,0.4790848230357173,0.042565967901164785,-0.10115734783219124,4.579596193780942
-0.5544286968939816,0.58774997180664,0.12351060296366882,0.01154527702460078,3.9641466564066548
-0.3369135924880464,-1.4101700083660678,0.055858459071410536,-0.008505134929689824,4.466292212593185
-0.9682713653539211,1.5748798557728954,0.07392135934315389,0.06408184016060142,4.017075160482628
-0.2552016081780299,-0.15282838015057948,0.014460372597643809,-0.06423069699761255,4.5821239684722475
0.0027298482488410376,1.561932346726779,0.036788001481891104,0.04733227069235313,4.022533830670373
-0.2596268102025816,-0.24498735391953058,0.1102301054279834,0.04023250618713148,3.73790595067482
0.4061379313310165,-0.14823065244246456,0.10184316260150716,0.029263651386148993,3.607139928414223
0.4690260409149891,-1.0497430550159947,0.07982728678161019,-0.0361046655520185,4.237501561542377
-0.23389466161184458,-0.5010442484131056,0.029030786887272463,0.007212665566361783,4.451802179076855
-0.4088757340883161,3.1622997279685423,0.032942766735152465,0.0021904745434235167,4.504411857649133
-0.6335815289800507,0.9536576582227683,0.009767048942884484,0.05848749384797222,4.308947470738512
0.3783534137916491,-0.9086478306830111,0.02633673130421323,0.11054378376188473,3.509592193089826
-0.17430017726662506,1.5054814576240187,0.11231316961024204,0.0957123678968414,3.279096681615211
-0.43722784200046777,-0.3210371490845711,0.09445351118383999,0.0072365781326137815,4.131818545460745
0.22610737864777652,-0.13983100666913695,0.0008483285657054167,-0.016385836724883664,4.584808998175983
-0.4052319237303612,0.9453001771270872,0.0450055728637472,0.008487121335558158,4.389048507115753
0.0640405162091804,2.502827896011271,0.08408574171153604,-0.060209896063640994,4.491292384092198
-0.456676093686422,3.0011629455301225,0.14653153673099958,-0.011753125542371805,3.959018891221446
0.0324250823818169,-1.0848089442787807,0.00442679689640857,-0.004331560471749874,4.587486225377182
-0.06225896146852632,-0.6172731621661061,0.13492537075927877,0.021571616808880395,3.6618336607294775
0.1764981618646435,-0.8105007239383536,0.07949421895529826,0.025975091117571666,3.883192053304514
-0.05675003945701507,-0.9515330352122104,0.0704604789327435,-0.07414812806409607,4.5840793113821
-0.12108583803316422,-3.168863944956414,0.03281166803443847,-0.09719490274784054,4.5809838956419995
-0.18402405726800425,-0.6547697581220457,0.06500331279921986,-0.052409740251401826,4.586984699251795
0.10313604929333763,-0.7024657693375096,0.07201169950194154,0.051738333901574354,3.7636610416948786
0.302075478872212,-0.7890897920751613,0.0346650393018216,-0.04356566108092861,4.5792421343173375
-0.18829827882642974,-0.23646329471565775,0.07963035889956405,0.04313457456354821,3.872040788509922
-0.9568897588554409,-0.13000136089386236,0.13902201624284632,-0.021221146295920333,4.245974235141479
-1.2616740409334306,-0.7960045010952999,0.11288835020999693,0.0064666968031391525,4.319325793639546
-0.2185760603630812,1.353439931124289,0.06925774274517996,0.010035308545601591,4.1743887694606325
-0.6866825595928762,2.719329864248797,0.01658231364681481,-0.028320801999959767,4.571896743621158
-0.217195105739127,-0.08399828027751655,0.10547899087172648,0.023165798931748395,3.867571002942716
-0.22931718652216537,-0.9254271902934135,0.020917406301972887,0.002359328837404905,4.544734958505355
-0.006596750592064716,-0.9510273721040415,0.01089696034398245,-0.06397623440430757,4.5832234205377365
-0.8792486467432132,1.0189801467326114,0.005215833779977446,0.06903420151701754,4.334460527219977
0.36664311541284833,0.6622663191089009,0.03915401069619825,-0.04710059221023128,4.574216348591699
-0.2202310083837523,-0.37289547854301763,0.11558270278498911,0.010398613899937011,3.90984253930701
-0.5887451021089014,-1.8830179825082625,0.0029502514557589524,-0.09333121169948738,4.568526425375344
-0.4714383666240023,1.4225705915733828,0.05117178656228697,0.002857673355086847,4.414125750682394
0.9493289613765006,0.3389335627942416,0.10382436082650102,-0.019398991804753494,3.737787675438335
-0.08180560100946006,0.05586611719567176,0.017163957672941193,0.03671122640414506,4.246207182032148
0.2610441949313014,1.037409828745094,0.0688147860982568,-0.05145999923233564,4.456491024837023
-0.028300451700982065,0.4348122151618519,0.09842692717415308,0.08977138801793677,3.347858215014918
-0.3879454897812325,-0.6813061186822449,0.04608418696848492,-0.0006604204038933182,4.462117694926312
-0.5938554252759012,-0.45034160826937464,0.05594874313933561,-0.0025595571561795338,4.4765236300269
-0.11388486270597865,-1.0209766182156454,0.0857405874903603,-0.06700670635701646,4.585321644698591
0.3582532911346269,-0.136048141994132,0.06984382248992016,0.01251120645816897,3.952072491016219
-0.4503287269222767,1.1392684602840435,0.04376571632856423,0.011155045495560666,4.39174495505499
-0.25020321173733523,-1.1973172613183403,0.02924882304637847,0.031919030865693754,4.301168679137383
0.4196130953330626,-0.9834651810720396,0.12396079585726323,0.022280961543009584,3.543774705643633
-0.2726487274635823,0.3740530975976073,0.056536583298792666,-0.03536473393580169,4.588094552158564
0.08303270175111367,2.3553066287829663,0.06973662725438769,-0.17156078177158143,4.575481445345068
0.55654675033591,-2.231915772956919,0.040491198308616624,0.0004201302056709899,4.223803774014753
0.4185375690039068,-0.08655137537544935,0.04837361042145233,-0.029668141570882614,4.374806577978882
