time_s,missile_id,effective_cloud_count,covered
5.276184701088468,M1,1,1
5.318059182843138,M1,1,1
5.359933664597809,M1,1,1
5.401808146352479,M1,1,1
5.443682628107149,M1,1,1
5.48555710986182,M1,1,1
5.52743159161649,M1,1,1
5.569306073371161,M1,1,1
5.611180555125831,M1,1,1
5.6530550368805015,M1,1,1
5.694929518635171,M1,1,1
5.736804000389842,M1,1,1
5.778678482144512,M1,1,1
5.820552963899183,M1,1,1
5.862427445653853,M1,1,1
5.9043019274085236,M1,1,1
5.946176409163194,M1,1,1
5.988050890917864,M1,1,1
6.029925372672535,M1,1,1
6.071799854427205,M1,1,1
6.113674336181876,M1,1,1
6.155548817936546,M1,1,1
6.197423299691216,M1,1,1
6.239297781445886,M1,1,1
6.281172263200557,M1,1,1
6.323046744955227,M1,1,1
6.364921226709898,M1,1,1
6.406795708464568,M1,1,1
6.4486701902192385,M1,1,1
6.490544671973909,M1,1,1
6.532419153728579,M1,1,1
6.57429363548325,M1,1,1
6.61616811723792,M1,1,1
6.658042598992591,M1,1,1
6.699917080747261,M1,1,1
6.741791562501931,M1,1,1
6.783666044256601,M1,1,1
6.825540526011272,M1,1,1
6.867415007765942,M1,1,1
6.909289489520613,M1,1,1
6.951163971275283,M1,1,1
6.993038453029953,M1,1,1
7.034912934784624,M1,1,1
7.076787416539294,M1,1,1
7.118661898293965,M1,1,1
7.160536380048635,M1,1,1
7.202410861803306,M1,1,1
7.2442853435579755,M1,1,1
7.286159825312646,M1,1,1
7.328034307067316,M1,1,1
7.369908788821987,M1,1,1
7.411783270576657,M1,0,0
7.453657752331328,M1,0,0
7.495532234085998,M1,0,0
7.537406715840668,M1,0,0
7.579281197595339,M1,0,0
7.621155679350009,M1,0,0
7.66303016110468,M1,0,0
7.70490464285935,M1,0,0
7.7467791246140205,M1,0,0
7.78865360636869,M1,0,0
7.830528088123361,M1,0,0
7.872402569878031,M1,0,0
7.914277051632702,M1,0,0
7.956151533387372,M1,0,0
7.998026015142043,M1,0,0
8.039900496896713,M1,0,0
8.081774978651383,M1,0,0
8.123649460406053,M1,0,0
8.165523942160725,M1,0,0
8.207398423915395,M1,0,0
8.249272905670065,M1,0,0
8.291147387424735,M1,0,0
8.333021869179406,M1,0,0
8.374896350934076,M1,0,0
8.416770832688746,M1,0,0
8.458645314443416,M1,0,0
8.500519796198088,M1,0,0
8.542394277952758,M1,0,0
8.584268759707427,M1,0,0
8.626143241462099,M1,0,0
8.668017723216769,M1,0,0
8.709892204971439,M1,0,0
8.751766686726109,M1,0,0
8.79364116848078,M1,0,0
8.83551565023545,M1,0,0
8.87739013199012,M1,0,0
8.91926461374479,M1,0,0
8.961139095499462,M1,0,0
9.003013577254132,M1,0,0
9.044888059008802,M1,0,0
9.086762540763472,M1,0,0
9.128637022518143,M1,0,0
9.170511504272813,M1,0,0
9.212385986027483,M1,0,0
9.254260467782155,M1,0,0
9.296134949536825,M1,0,0
9.338009431291495,M1,0,0
9.379883913046164,M1,0,0
9.421758394800836,M1,0,0
9.463632876555506,M1,0,0
9.505507358310176,M1,0,0
9.547381840064846,M1,0,0
9.589256321819517,M1,0,0
9.631130803574187,M1,0,0
9.673005285328857,M1,0,0
9.714879767083529,M1,0,0
9.756754248838199,M1,0,0
9.798628730592869,M1,0,0
9.840503212347539,M1,0,0
9.88237769410221,M1,0,0
9.92425217585688,M1,0,0
9.96612665761155,M1,0,0
10.00800113936622,M1,0,0
10.049875621120892,M1,0,0
10.091750102875562,M1,0,0
10.133624584630232,M1,0,0
10.175499066384901,M1,0,0
10.217373548139573,M1,0,0
10.259248029894243,M1,0,0
10.301122511648913,M1,0,0
10.342996993403585,M1,0,0
10.384871475158254,M1,0,0
10.426745956912924,M1,0,0
10.468620438667594,M1,0,0
10.510494920422266,M1,0,0
10.552369402176936,M1,0,0
10.594243883931606,M1,0,0
10.636118365686276,M1,0,0
10.677992847440947,M1,0,0
10.719867329195617,M1,0,0
10.761741810950287,M1,0,0
10.803616292704959,M1,0,0
10.845490774459629,M1,0,0
10.887365256214299,M1,0,0
10.929239737968969,M1,0,0
10.97111421972364,M1,0,0
11.01298870147831,M1,0,0
11.05486318323298,M1,0,0
11.09673766498765,M1,0,0
11.138612146742322,M1,0,0
11.180486628496991,M1,0,0
11.222361110251661,M1,0,0
11.264235592006333,M1,0,0
11.306110073761003,M1,0,0
11.347984555515673,M1,0,0
11.389859037270343,M1,0,0
11.431733519025014,M1,0,0
11.473608000779684,M1,0,0
11.515482482534354,M1,0,0
11.557356964289024,M1,0,0
11.599231446043696,M1,0,0
11.641105927798366,M1,0,0
11.682980409553036,M1,0,0
11.724854891307706,M1,0,0
11.766729373062377,M1,0,0
11.808603854817047,M1,0,0
11.850478336571717,M1,0,0
11.892352818326389,M1,0,0
11.934227300081059,M1,0,0
11.976101781835728,M1,0,0
12.017976263590398,M1,0,0
12.05985074534507,M1,0,0
12.10172522709974,M1,0,0
12.14359970885441,M1,0,0
12.18547419060908,M1,0,0
12.227348672363751,M1,0,0
12.269223154118421,M1,0,0
12.311097635873091,M1,0,0
12.352972117627763,M1,0,0
12.394846599382433,M1,0,0
12.436721081137103,M1,0,0
12.478595562891773,M1,0,0
12.520470044646444,M1,0,0
12.562344526401114,M1,0,0
12.604219008155784,M1,0,0
12.646093489910454,M1,0,0
12.687967971665126,M1,0,0
12.729842453419796,M1,0,0
12.771716935174465,M1,0,0
12.813591416929135,M1,0,0
12.855465898683807,M1,0,0
12.897340380438477,M1,0,0
12.939214862193147,M1,0,0
12.981089343947819,M1,0,0
13.022963825702488,M1,0,0
13.064838307457158,M1,0,0
13.106712789211828,M1,0,0
13.1485872709665,M1,0,0
13.19046175272117,M1,0,0
13.23233623447584,M1,0,0
13.27421071623051,M1,0,0
13.316085197985181,M1,0,0
13.357959679739851,M1,0,0
13.399834161494521,M1,0,0
13.441708643249193,M1,0,0
13.483583125003863,M1,0,0
13.525457606758533,M1,0,0
13.567332088513202,M1,0,0
13.609206570267874,M1,0,0
13.651081052022544,M1,0,0
13.692955533777214,M1,0,0
13.734830015531884,M1,0,0
13.776704497286556,M1,0,0
13.818578979041225,M1,0,0
13.860453460795895,M1,0,0
13.902327942550565,M1,0,0
13.944202424305237,M1,0,0
13.986076906059907,M1,0,0
14.027951387814577,M1,0,0
14.069825869569248,M1,0,0
14.111700351323918,M1,0,0
14.153574833078588,M1,0,0
14.195449314833258,M1,0,0
14.23732379658793,M1,0,0
14.2791982783426,M1,0,0
14.32107276009727,M1,0,0
14.36294724185194,M1,0,0
14.404821723606611,M1,0,0
14.446696205361281,M1,0,0
14.488570687115951,M1,0,0
14.530445168870623,M1,0,0
14.572319650625293,M1,0,0
14.614194132379962,M1,0,0
14.656068614134632,M1,0,0
14.697943095889304,M1,0,0
14.739817577643974,M1,0,0
14.781692059398644,M1,0,0
14.823566541153314,M1,0,0
14.865441022907985,M1,0,0
14.907315504662655,M1,0,0
14.949189986417325,M1,0,0
14.991064468171995,M1,0,0
15.032938949926667,M1,0,0
15.074813431681337,M1,0,0
15.116687913436007,M1,0,0
15.158562395190678,M1,0,0
15.200436876945348,M1,0,0
15.242311358700018,M1,0,0
15.284185840454688,M1,0,0
15.32606032220936,M1,0,0
15.36793480396403,M1,0,0
15.4098092857187,M1,0,0
15.45168376747337,M1,0,0
15.493558249228041,M1,0,0
15.535432730982711,M1,0,0
15.57730721273738,M1,0,0
15.619181694492053,M1,0,0
15.661056176246722,M1,0,0
15.702930658001392,M1,0,0
15.744805139756062,M1,0,0
15.786679621510734,M1,0,0
15.828554103265404,M1,0,0
15.870428585020074,M1,0,0
15.912303066774744,M1,0,0
15.954177548529415,M1,0,0
15.996052030284085,M1,0,0
16.037926512038755,M1,0,0
16.079800993793427,M1,0,0
16.121675475548095,M1,0,0
16.163549957302767,M1,0,0
16.20542443905744,M1,0,0
16.247298920812106,M1,0,0
16.289173402566778,M1,0,0
16.33104788432145,M1,0,0
16.372922366076118,M1,0,0
16.41479684783079,M1,0,0
16.456671329585458,M1,0,0
16.49854581134013,M1,0,0
16.5404202930948,M1,0,0
16.58229477484947,M1,0,0
16.62416925660414,M1,0,0
16.666043738358812,M1,0,0
16.70791822011348,M1,0,0
16.749792701868152,M1,0,0
16.791667183622824,M1,0,0
16.833541665377492,M1,0,0
16.875416147132164,M1,0,0
16.917290628886832,M1,0,0
16.959165110641504,M1,0,0
17.001039592396175,M1,0,0
17.042914074150843,M1,0,0
17.084788555905515,M1,0,0
17.126663037660187,M1,0,0
17.168537519414855,M1,0,0
17.210412001169527,M1,0,0
17.252286482924198,M1,0,0
17.294160964678866,M1,0,0
17.336035446433538,M1,0,0
17.377909928188206,M1,0,0
17.419784409942878,M1,0,0
17.46165889169755,M1,0,0
17.503533373452218,M1,0,0
17.54540785520689,M1,0,0
17.58728233696156,M1,0,0
17.62915681871623,M1,0,0
17.6710313004709,M1,0,0
17.712905782225572,M1,0,0
17.75478026398024,M1,0,0
17.796654745734912,M1,0,0
17.83852922748958,M1,0,0
17.880403709244252,M1,0,0
17.922278190998924,M1,0,0
17.964152672753592,M1,0,0
18.006027154508264,M1,0,0
18.047901636262935,M1,0,0
18.089776118017603,M1,0,0
18.131650599772275,M1,0,0
18.173525081526943,M1,0,0
18.215399563281615,M1,0,0
18.257274045036286,M1,0,0
18.299148526790955,M1,0,0
18.341023008545626,M1,0,0
18.382897490300298,M1,0,0
18.424771972054966,M1,0,0
18.466646453809638,M1,0,0
18.50852093556431,M1,0,0
18.550395417318978,M1,0,0
18.59226989907365,M1,0,0
18.634144380828317,M1,0,0
18.67601886258299,M1,0,0
18.71789334433766,M1,1,1
18.75976782609233,M1,1,1
18.801642307847,M1,1,1
18.843516789601672,M1,1,1
18.88539127135634,M1,1,1
18.927265753111012,M1,1,1
18.969140234865684,M1,1,1
19.011014716620352,M1,1,1
19.052889198375023,M1,1,1
19.09476368012969,M1,1,1
19.136638161884363,M1,1,1
19.178512643639035,M1,1,1
19.220387125393703,M1,1,1
19.262261607148375,M1,1,1
19.304136088903046,M1,1,1
19.346010570657715,M1,1,1
19.387885052412386,M1,1,1
19.429759534167058,M1,1,1
19.471634015921726,M1,1,1
19.513508497676398,M1,1,1
19.555382979431066,M1,1,1
19.597257461185738,M1,1,1
19.63913194294041,M1,1,1
19.681006424695077,M1,1,1
19.72288090644975,M1,1,1
19.76475538820442,M1,1,1
19.80662986995909,M1,1,1
19.84850435171376,M1,1,1
19.890378833468432,M1,1,1
19.9322533152231,M1,1,1
19.974127796977772,M1,1,1
20.01600227873244,M1,1,1
20.05787676048711,M1,1,1
20.099751242241783,M1,1,1
20.14162572399645,M1,1,1
20.183500205751123,M1,1,1
20.225374687505795,M1,1,1
20.267249169260463,M1,1,1
20.309123651015135,M1,1,1
20.350998132769803,M1,1,1
20.392872614524475,M1,1,1
20.434747096279146,M1,1,1
20.476621578033814,M1,1,1
20.518496059788486,M1,1,1
20.560370541543158,M1,1,1
20.602245023297826,M1,1,1
20.644119505052497,M1,1,1
20.68599398680717,M1,1,1
20.727868468561837,M1,1,1
20.76974295031651,M1,1,1
20.811617432071177,M1,1,1
20.85349191382585,M1,1,1
20.89536639558052,M1,1,1
20.93724087733519,M1,1,1
20.97911535908986,M1,1,1
21.020989840844532,M1,1,1
21.0628643225992,M1,1,1
21.10473880435387,M1,1,1
21.146613286108543,M1,1,1
21.18848776786321,M1,1,1
21.230362249617883,M1,1,1
21.27223673137255,M1,1,1
21.314111213127223,M1,1,1
21.355985694881895,M1,1,1
21.397860176636563,M1,1,1
21.439734658391234,M1,1,1
21.481609140145906,M1,1,1
21.523483621900574,M1,1,1
21.565358103655246,M1,1,1
21.607232585409918,M1,1,1
21.649107067164586,M1,1,1
21.690981548919257,M1,1,1
21.732856030673926,M1,1,1
21.774730512428597,M1,1,1
21.81660499418327,M1,1,1
21.858479475937937,M1,1,1
21.90035395769261,M1,1,1
21.94222843944728,M1,1,1
21.98410292120195,M1,1,1
22.02597740295662,M1,1,1
22.067851884711292,M1,1,1
22.10972636646596,M1,1,1
22.15160084822063,M1,1,1
22.1934753299753,M1,1,1
22.23534981172997,M1,1,1
22.277224293484643,M1,1,1
22.31909877523931,M1,1,1
22.360973256993983,M1,1,1
22.402847738748655,M1,1,1
22.444722220503323,M1,1,1
22.486596702257994,M1,0,0
22.528471184012666,M1,0,0
22.570345665767334,M1,0,0
22.612220147522006,M1,0,0
22.654094629276674,M1,0,0
22.695969111031346,M1,0,0
22.737843592786017,M1,0,0
22.779718074540686,M1,0,0
22.821592556295357,M1,0,0
22.86346703805003,M1,0,0
22.905341519804697,M1,0,0
22.94721600155937,M1,0,0
22.989090483314037,M1,0,0
23.03096496506871,M1,0,0
23.07283944682338,M1,0,0
23.11471392857805,M1,0,0
23.15658841033272,M1,0,0
23.19846289208739,M1,0,0
23.24033737384206,M1,0,0
23.28221185559673,M1,0,0
23.324086337351403,M1,0,0
23.36596081910607,M1,0,0
23.407835300860743,M1,0,0
23.44970978261541,M1,0,0
23.491584264370083,M1,0,0
23.533458746124754,M1,0,0
23.575333227879423,M1,0,0
23.617207709634094,M1,0,0
23.659082191388766,M1,0,0
23.700956673143434,M1,0,0
23.742831154898106,M1,0,0
23.784705636652777,M1,0,0
23.826580118407445,M1,0,0
23.868454600162117,M1,0,0
23.910329081916785,M1,0,0
23.952203563671457,M1,0,0
23.99407804542613,M1,0,0
24.035952527180797,M1,0,0
24.07782700893547,M1,0,0
24.11970149069014,M1,0,0
24.16157597244481,M1,0,0
24.20345045419948,M1,0,0
24.24532493595415,M1,0,0
24.28719941770882,M1,0,0
24.32907389946349,M1,0,0
24.37094838121816,M1,0,0
24.41282286297283,M1,0,0
24.454697344727503,M1,0,0
24.49657182648217,M1,0,0
24.538446308236843,M1,0,0
24.580320789991514,M1,0,0
24.622195271746182,M1,0,0
24.664069753500854,M1,0,0
24.705944235255526,M1,0,0
24.747818717010194,M1,0,0
24.789693198764866,M1,0,0
24.831567680519534,M1,0,0
24.873442162274205,M1,0,0
24.915316644028877,M1,0,0
24.957191125783545,M1,0,0
24.999065607538217,M1,0,0
25.04094008929289,M1,0,0
25.082814571047557,M1,0,0
25.12468905280223,M1,0,0
25.166563534556897,M1,0,0
25.208438016311568,M1,0,0
25.25031249806624,M1,0,0
25.292186979820908,M1,0,0
25.33406146157558,M1,0,0
25.37593594333025,M1,0,0
25.41781042508492,M1,0,0
25.45968490683959,M1,0,0
25.501559388594263,M1,0,0
25.54343387034893,M1,0,0
25.585308352103603,M1,0,0
25.62718283385827,M1,0,0
25.669057315612942,M1,0,0
25.710931797367614,M1,0,0
25.752806279122282,M1,0,0
25.794680760876954,M1,0,0
25.836555242631626,M1,0,0
25.878429724386294,M1,0,0
25.920304206140965,M1,0,0
25.962178687895637,M1,0,0
26.004053169650305,M1,0,0
26.045927651404977,M1,0,0
26.087802133159645,M1,0,0
26.129676614914317,M1,0,0
26.17155109666899,M1,0,0
26.213425578423657,M1,0,0
26.255300060178328,M1,0,0
26.297174541933,M1,0,0
26.339049023687668,M1,0,0
26.38092350544234,M1,0,0
26.42279798719701,M1,0,0
26.46467246895168,M1,0,0
26.50654695070635,M1,0,0
26.54842143246102,M1,0,0
26.59029591421569,M1,0,0
26.632170395970363,M1,0,0
26.67404487772503,M1,0,0
26.715919359479702,M1,0,0
26.757793841234374,M1,0,0
26.799668322989042,M1,0,0
26.841542804743714,M1,0,0
26.883417286498386,M1,0,0
26.925291768253054,M1,0,0
26.967166250007725,M1,0,0
27.009040731762394,M1,0,0
27.050915213517065,M1,0,0
27.092789695271737,M1,0,0
27.134664177026405,M1,0,0
27.176538658781077,M1,0,0
27.21841314053575,M1,0,0
27.260287622290416,M1,0,0
27.302162104045088,M1,0,0
27.34403658579976,M1,0,0
27.385911067554428,M1,0,0
27.4277855493091,M1,0,0
27.469660031063768,M1,0,0
27.51153451281844,M1,0,0
27.55340899457311,M1,0,0
27.59528347632778,M1,0,0
27.63715795808245,M1,0,0
27.679032439837123,M1,0,0
27.72090692159179,M1,0,0
27.762781403346462,M1,0,0
27.80465588510113,M1,0,0
27.846530366855802,M1,0,0
27.888404848610474,M1,0,0
27.930279330365142,M1,0,0
27.972153812119814,M1,0,0
28.014028293874485,M1,0,0
28.055902775629153,M1,0,0
28.097777257383825,M1,0,0
28.139651739138497,M1,0,0
28.181526220893165,M1,0,0
28.223400702647837,M1,0,0
28.265275184402505,M1,0,0
28.307149666157176,M1,0,0
28.349024147911848,M1,0,0
28.390898629666516,M1,0,0
28.432773111421188,M1,0,0
28.47464759317586,M1,0,0
28.516522074930528,M1,0,0
28.5583965566852,M1,0,0
28.60027103843987,M1,0,0
28.64214552019454,M1,0,0
28.68402000194921,M1,0,0
28.72589448370388,M1,0,0
28.76776896545855,M1,0,0
28.809643447213222,M1,0,0
28.85151792896789,M1,0,0
28.893392410722562,M1,0,0
28.935266892477234,M1,0,0
28.977141374231902,M1,0,0
29.019015855986574,M1,0,0
29.060890337741245,M1,0,0
29.102764819495913,M1,0,0
29.144639301250585,M1,0,0
29.186513783005253,M1,0,0
29.228388264759925,M1,0,0
29.270262746514597,M1,0,0
29.312137228269265,M1,0,0
29.354011710023936,M1,0,0
29.395886191778608,M1,0,0
29.437760673533276,M1,0,0
29.479635155287948,M1,0,0
29.52150963704262,M1,0,0
29.563384118797288,M1,0,0
29.60525860055196,M1,0,0
29.647133082306627,M1,0,0
29.6890075640613,M1,0,0
29.73088204581597,M1,0,0
29.77275652757064,M1,0,0
29.81463100932531,M1,0,0
29.856505491079982,M1,0,0
29.89837997283465,M1,0,0
29.940254454589322,M1,0,0
29.98212893634399,M1,0,0
30.024003418098662,M1,0,0
30.065877899853334,M1,0,0
30.107752381608,M1,0,0
30.149626863362673,M1,0,0
30.191501345117345,M1,0,0
30.233375826872013,M1,0,0
30.275250308626685,M1,0,0
30.317124790381357,M1,0,0
30.358999272136025,M1,0,0
30.400873753890696,M1,0,0
30.442748235645364,M1,0,0
30.484622717400036,M1,0,0
30.526497199154708,M1,0,0
30.568371680909376,M1,0,0
30.610246162664048,M1,0,0
30.65212064441872,M1,0,0
30.693995126173387,M1,0,0
30.73586960792806,M1,0,0
30.77774408968273,M1,0,0
30.8196185714374,M1,0,0
30.86149305319207,M1,0,0
30.90336753494674,M1,0,0
30.94524201670141,M1,0,0
30.987116498456082,M1,0,0
31.02899098021075,M1,0,0
31.070865461965422,M1,0,0
31.112739943720094,M1,0,0
31.15461442547476,M1,0,0
31.196488907229433,M1,0,0
31.238363388984105,M1,0,0
31.280237870738773,M1,0,0
31.322112352493445,M1,0,0
31.363986834248113,M1,0,0
31.405861316002785,M1,0,0
31.447735797757456,M1,0,0
31.489610279512124,M1,0,0
31.531484761266796,M1,0,0
31.573359243021468,M1,0,0
31.615233724776136,M1,0,0
31.657108206530808,M1,0,0
31.69898268828548,M1,0,0
31.740857170040147,M1,0,0
31.78273165179482,M1,0,0
31.824606133549487,M1,0,0
31.86648061530416,M1,0,0
31.90835509705883,M1,0,0
31.9502295788135,M1,0,0
31.99210406056817,M1,0,0
32.03397854232284,M1,0,0
32.07585302407751,M1,0,0
32.11772750583218,M1,0,0
32.15960198758685,M1,0,0
32.20147646934152,M1,0,0
32.24335095109619,M1,0,0
32.285225432850865,M1,0,0
32.32709991460553,M1,0,0
32.3689743963602,M1,0,0
32.41084887811488,M1,0,0
32.452723359869545,M1,0,0
32.49459784162421,M1,0,0
32.53647232337889,M1,0,0
32.578346805133556,M1,0,0
32.620221286888224,M1,0,0
32.6620957686429,M1,0,0
32.70397025039757,M1,0,0
32.745844732152236,M1,0,0
32.78771921390691,M1,0,0
32.82959369566158,M1,1,1
32.87146817741625,M1,1,1
32.913342659170915,M1,1,1
32.95521714092559,M1,1,1
32.99709162268026,M1,1,1
33.03896610443493,M1,1,1
33.0808405861896,M1,1,1
33.12271506794427,M1,1,1
33.16458954969894,M1,1,1
33.20646403145361,M1,1,1
33.24833851320828,M1,1,1
33.29021299496295,M1,1,1
33.332087476717625,M1,1,1
33.37396195847229,M1,1,1
33.41583644022696,M1,1,1
33.457710921981636,M1,1,1
33.499585403736305,M1,1,1
33.54145988549097,M1,1,1
33.58333436724565,M1,1,1
33.625208849000316,M1,1,1
33.667083330754984,M1,1,1
33.70895781250965,M1,1,1
33.75083229426433,M1,1,1
33.792706776018996,M1,1,1
33.834581257773664,M1,1,1
33.87645573952834,M1,1,1
33.91833022128301,M1,1,1
33.960204703037675,M1,1,1
34.00207918479235,M1,1,1
34.04395366654702,M1,1,1
34.08582814830169,M1,1,1
34.12770263005636,M1,1,1
34.16957711181103,M1,1,1
34.2114515935657,M1,1,1
34.25332607532037,M1,1,1
34.29520055707504,M1,1,1
34.33707503882971,M1,1,1
34.378949520584385,M1,1,1
34.42082400233905,M1,1,1
34.46269848409372,M1,1,1
34.504572965848396,M1,1,1
34.546447447603065,M1,1,1
34.58832192935773,M1,1,1
34.6301964111124,M1,1,1
34.672070892867076,M1,1,1
34.713945374621744,M1,1,1
34.75581985637641,M1,1,1
34.79769433813109,M1,1,1
34.839568819885756,M1,1,1
34.881443301640424,M1,1,1
34.9233177833951,M1,1,1
34.96519226514977,M1,1,1
35.007066746904435,M1,1,1
35.04894122865911,M1,1,1
35.09081571041378,M1,1,1
35.13269019216845,M1,1,1
35.17456467392312,M1,1,1
35.21643915567779,M1,1,1
35.25831363743246,M1,1,1
35.30018811918713,M1,1,1
35.3420626009418,M1,1,1
35.38393708269647,M1,1,1
35.425811564451145,M1,1,1
35.46768604620581,M1,1,1
35.50956052796048,M1,1,1
35.55143500971515,M1,1,1
35.593309491469824,M1,1,1
35.63518397322449,M1,0,0
35.67705845497916,M1,0,0
35.718932936733836,M1,0,0
35.760807418488504,M1,0,0
35.80268190024317,M1,0,0
35.84455638199785,M1,0,0
35.886430863752516,M1,0,0
35.928305345507184,M1,0,0
35.97017982726186,M1,0,0
36.01205430901653,M1,0,0
36.053928790771195,M1,0,0
36.09580327252587,M1,0,0
36.13767775428054,M1,0,0
36.17955223603521,M1,0,0
36.22142671778988,M1,0,0
36.26330119954455,M1,0,0
36.30517568129922,M1,0,0
36.347050163053886,M1,0,0
36.38892464480856,M1,0,0
36.43079912656323,M1,0,0
36.4726736083179,M1,0,0
36.51454809007257,M1,0,0
36.55642257182724,M1,0,0
36.59829705358191,M1,0,0
36.640171535336584,M1,0,0
36.68204601709125,M1,0,0
36.72392049884592,M1,0,0
36.765794980600596,M1,0,0
36.807669462355264,M1,0,0
36.84954394410993,M1,0,0
36.89141842586461,M1,0,0
36.933292907619276,M1,0,0
36.975167389373944,M1,0,0
37.01704187112862,M1,0,0
37.05891635288329,M1,0,0
37.100790834637955,M1,0,0
37.14266531639263,M1,0,0
37.1845397981473,M1,0,0
37.22641427990197,M1,0,0
37.268288761656635,M1,0,0
37.31016324341131,M1,0,0
37.35203772516598,M1,0,0
37.393912206920646,M1,0,0
37.43578668867532,M1,0,0
37.47766117042999,M1,0,0
37.51953565218466,M1,0,0
37.56141013393933,M1,0,0
37.603284615694,M1,0,0
37.64515909744867,M1,0,0
37.687033579203344,M1,0,0
37.72890806095801,M1,0,0
37.77078254271268,M1,0,0
37.812657024467356,M1,0,0
37.854531506222024,M1,0,0
37.89640598797669,M1,0,0
37.93828046973137,M1,0,0
37.980154951486035,M1,0,0
38.022029433240704,M1,0,0
38.06390391499538,M1,0,0
38.10577839675005,M1,0,0
38.147652878504715,M1,0,0
38.18952736025938,M1,0,0
38.23140184201406,M1,0,0
38.27327632376873,M1,0,0
38.315150805523395,M1,0,0
38.35702528727807,M1,0,0
38.39889976903274,M1,0,0
38.440774250787406,M1,0,0
38.48264873254208,M1,0,0
38.52452321429675,M1,0,0
38.56639769605142,M1,0,0
38.60827217780609,M1,0,0
38.65014665956076,M1,0,0
38.69202114131543,M1,0,0
