stage,seed,generation,best_duration_s,mean_duration_s
centerline_proxy,20250803,15,5.424672880386445,3.0390087895654236
centerline_proxy,20250803,16,5.483006987568259,3.1210653700961988
centerline_proxy,20250803,17,5.483006987568259,3.2313854084469122
centerline_proxy,20250803,18,5.483006987568259,3.311277881765152
centerline_proxy,20250803,19,5.483006987568259,3.3964847641466966
centerline_proxy,20250803,20,5.483006987568259,3.490491343880307
centerline_proxy,20250803,21,5.483006987568259,3.572200963480644
centerline_proxy,20250803,22,5.555995262407286,3.6448116623209055
centerline_proxy,20250803,23,5.555995262407286,3.686761777146687
centerline_proxy,20250803,24,5.555995262407286,3.7550438413548317
centerline_proxy,20250803,25,5.555995262407286,3.7942201547796808
centerline_proxy,20250803,26,5.759141447043448,3.888854559859972
centerline_proxy,20250803,27,5.759141447043448,3.927622571204064
centerline_proxy,20250803,28,5.759141447043448,3.963708467060782
centerline_proxy,20250803,29,5.759141447043448,4.0036036101520045
centerline_proxy,20250803,30,5.759141447043448,4.059966334255458
centerline_proxy,20250803,31,5.759141447043448,4.081131611766408
centerline_proxy,20250803,32,5.759141447043448,4.1143464313997535
centerline_proxy,20250803,33,5.759141447043448,4.124228897043398
centerline_proxy,20250803,34,6.095280676442635,4.154681351292988
centerline_proxy,20250803,35,6.095280676442635,4.190846626436009
centerline_proxy,20250803,36,6.095280676442635,4.227692848829437
centerline_proxy,20250803,37,6.095280676442635,4.264738814998529
centerline_proxy,20250803,38,6.188906633839817,4.331036468363399
centerline_proxy,20250803,39,6.188906633839817,4.372571310049993
centerline_proxy,20250803,40,6.363916482226913,4.415717902560939
centerline_proxy,20250803,41,6.363916482226913,4.453835259977974
centerline_proxy,20250803,42,6.363916482226913,4.475910398128624
centerline_proxy,20250803,43,6.363916482226913,4.514644676624593
centerline_proxy,20250803,44,6.363916482226913,4.530377121589679
centerline_proxy,20250803,45,6.363916482226913,4.5897966348241255
centerline_proxy,20250803,46,6.363916482226913,4.634786174280084
centerline_proxy,20250803,47,6.363916482226913,4.678541453872361
centerline_proxy,20250803,48,6.363916482226913,4.756292504013739
centerline_proxy,20250803,49,6.363916482226913,4.887266907776947
centerline_proxy,20250803,50,6.398142425452626,4.995798892301112
centerline_proxy,20250803,51,6.398142425452626,5.082400038536931
centerline_proxy,20250803,52,6.398142425452626,5.287090849534789
centerline_proxy,20250803,53,6.398142425452626,5.423777369049386
centerline_proxy,20250803,54,6.398142425452626,5.557057667956567
centerline_proxy,20250803,55,6.398142425452626,5.7303144867208085
centerline_proxy,20250803,56,6.398142425452626,5.8852401620164505
centerline_proxy,20250803,57,6.398142425452626,6.045454950135574
centerline_proxy,20250803,58,6.398142425452626,6.162681250659348
centerline_proxy,20250803,59,6.398142425452626,6.224216140468329
centerline_proxy,20250803,60,6.398142425452626,6.276744166612812
centerline_proxy,20250803,61,6.398638318689448,6.330855658996118
centerline_proxy,20250803,62,6.398638318689448,6.359916042399547
centerline_proxy,20250803,63,6.398847682675759,6.377625339314017
centerline_proxy,20250803,64,6.398849658968139,6.384484915718164
centerline_proxy,20250803,65,6.398849658968139,6.388089530112351
centerline_proxy,20250803,66,6.398849658968139,6.394059848775596
centerline_proxy,20250803,67,6.398849658968139,6.39665983420149
centerline_proxy,20250803,68,6.39899639946353,6.397819065029504
centerline_proxy,20250803,69,6.39899639946353,6.398012796760042
centerline_proxy,20250803,70,6.398996747931376,6.398440763290557
centerline_proxy,20250803,71,6.399001709829114,6.398552567583488
centerline_proxy,20250803,72,6.39907527174274,6.398629491844369
centerline_proxy,20250803,73,6.39907527174274,6.398697805522741
centerline_proxy,20250803,74,6.39909544454801,6.398760532858136
centerline_proxy,20250803,75,6.399111092867673,6.398798958215994
centerline_proxy,20250803,76,6.399121803406229,6.39885438697946
centerline_proxy,20250803,77,6.399121803406229,6.398901256956055
centerline_proxy,20250803,78,6.399121803406229,6.398926838882515
centerline_proxy,20250803,79,6.3991512877324315,6.3989528011831975
centerline_proxy,20250803,80,6.3991512877324315,6.398981771506906
centerline_proxy,20250803,81,6.3991512877324315,6.399003050167208
centerline_proxy,20250803,82,6.399155505390395,6.399025833182574
centerline_proxy,20250803,83,6.399155505390395,6.399043759502991
centerline_proxy,20250803,84,6.399155505390395,6.399057263907439
centerline_proxy,20250803,85,6.399155505390395,6.399069549476206
centerline_proxy,20250803,86,6.399157344424465,6.399081264438646
centerline_proxy,20250803,87,6.399157344424465,6.399088800721085
centerline_proxy,20250803,88,6.399157344424465,6.3991004434495045
centerline_proxy,20250803,89,6.399164222927,6.399111189179676
centerline_proxy,20250803,90,6.399164222927,6.399118316122919
centerline_proxy,20250803,91,6.3991655269529195,6.399126057075423
centerline_proxy,20250803,92,6.3991655269529195,6.399131574045306
centerline_proxy,20250803,93,6.399174478433476,6.399136476063566
centerline_proxy,20250803,94,6.399174478433476,6.3991413625910365
centerline_proxy,20250803,95,6.399174478433476,6.399144588848051
centerline_proxy,20250803,96,6.399174478433476,6.3991470900988645
centerline_proxy,20250803,97,6.399174478433476,6.399151320974227
centerline_proxy,20250803,98,6.399174478433476,6.399154707525442
centerline_proxy,20250803,99,6.399174563301524,6.399157220853016
centerline_proxy,20250803,100,6.399177371998044,6.399159806462376
centerline_proxy,20250803,101,6.399177371998044,6.399161613461127
centerline_proxy,20250803,102,6.399177371998044,6.399162816134785
centerline_proxy,20250803,103,6.399177371998044,6.399164661801523
centerline_proxy,20250803,104,6.399177371998044,6.399166210558633
centerline_proxy,20250803,105,6.399177371998044,6.399167387467305
centerline_proxy,20250803,106,6.399177371998044,6.399168450129091
centerline_proxy,20250803,107,6.399178243113609,6.399169787798461
centerline_proxy,20250803,108,6.399178243113609,6.399170970478028
centerline_proxy,20250803,109,6.399178999558511,6.399171763893497
centerline_proxy,20250803,110,6.399178999558511,6.399172661495376
centerline_proxy,20250803,111,6.399178999558511,6.399173169361108
centerline_proxy,20250803,112,6.399178999558511,6.399173725607444
centerline_proxy,20250803,113,6.399178999558511,6.3991743570324235
centerline_proxy,20250803,114,6.399178999558511,6.39917492519646
centerline_proxy,20250803,115,6.399178999558511,6.399175391236843
centerline_proxy,20250803,116,6.399178999558511,6.399175900268045
centerline_proxy,20250803,117,6.399178999558511,6.399176108364809
centerline_proxy,20250803,118,6.399178999558511,6.3991763366933965
centerline_proxy,20250803,119,6.399178999558511,6.399176638303176
centerline_proxy,20250803,120,6.399178999558511,6.399176938826556
centerline_proxy,20250803,121,6.399178999558511,6.3991771914379125
centerline_proxy,20250803,122,6.399178999558511,6.399177378779733
centerline_proxy,20250803,123,6.399178999558511,6.399177503745996
centerline_proxy,20250803,124,6.399178999558511,6.399177740577819
centerline_proxy,20250803,125,6.399178999558511,6.399177897781914
centerline_proxy,20250803,126,6.399178999558511,6.399178016747216
centerline_proxy,20250803,127,6.399178999558511,6.399178122696291
centerline_proxy,20250803,128,6.39917920382033,6.399178236042772
centerline_proxy,20250803,129,6.39917920382033,6.399178332140466
centerline_proxy,20250803,130,6.39917920382033,6.399178435415478
centerline_proxy,20250803,131,6.39917920382033,6.399178530082029
centerline_proxy,20250803,132,6.399179309856989,6.399178613491344
centerline_proxy,20250803,133,6.399179309856989,6.399178692996985
centerline_proxy,20250803,134,6.399179309856989,6.399178750327992
centerline_proxy,20250803,135,6.399179332174895,6.3991788303349
centerline_proxy,20250803,136,6.399179332174895,6.399178886702879
centerline_proxy,20250803,137,6.399179332174895,6.39917892459105
centerline_proxy,20250803,138,6.399179332174895,6.399178953229473
centerline_proxy,20250803,139,6.399179332174895,6.399178999951012
centerline_proxy,20250803,140,6.399179332174895,6.399179036026723
centerline_proxy,20250803,141,6.399179332174895,6.39917908426522
centerline_proxy,20250803,142,6.399179332174895,6.3991791014783
centerline_proxy,20250803,143,6.399179332174895,6.399179129541124
centerline_proxy,20250803,144,6.399179332174895,6.399179159680734
centerline_proxy,20250803,145,6.399179332174895,6.3991791850419775
centerline_proxy,20250803,146,6.399179332174895,6.3991791967793095
centerline_proxy,20250803,147,6.399179332174895,6.399179212766233
centerline_proxy,20250803,148,6.39917935125293,6.399179238097986
centerline_proxy,20250803,149,6.39917935125293,6.399179249337122
centerline_proxy,20250803,150,6.39917935125293,6.399179261527232
